#x y
0.2334989145842492 0.3712699933693838
0.09464684202157814 0.5960680818259623
0.3942887107233143 0.2151820789354807
0.035311692919419824 0.7715228559280755
0.9882291064602073 0.008694405722163956
0.5467168883379458 0.11831992431311877
0.06213330308410825 0.6787035730087654
0.1959225074972366 0.41012937151464857
0.29049968564778605 0.30758781126025203
0.0836944512911143 0.6064620555720925
0.08163512955400543 0.6112919642843146
0.11076529846064331 0.5486136711447208
0.054407519502667534 0.683230631016607
0.5133161080272042 0.12958242113716079
0.025540276909540416 0.7880655281137592
0.07388732572418633 0.6301307165430797
0.8027085190330133 0.022470438381995472
0.2811683111847575 0.3087916555377378
0.22389102439046993 0.3737869130419256
0.6749195820484384 0.05723242834531428
0.3024049242868625 0.28736469169706647
0.5031162343639248 0.13536453013622618
0.6848567707214077 0.05386432403217378
0.0638258548008167 0.6563927501349638
0.78389724476266 0.026456178963645605
0.7762877597690352 0.028176556225320337
0.13422515465655793 0.5051041630102613
0.46102511441775684 0.16095647013349612
0.004993250166616892 0.9332951269752926
0.14397030118584242 0.48843267593856454
0.8437931232200782 0.015069858342279585
0.17462718910130026 0.4403146461373013
0.011326360894138632 0.8695683794610835
0.6658925095434822 0.06039361585817071
0.1438134139150652 0.48869529426431113
0.31777505370910497 0.27263688919658546
0.6245264301407379 0.07614526540349598
0.013601698106101678 0.8533495232872774
0.2630693638267573 0.328121134601977
0.25367582072902795 0.338571098503592
0.01950790407534897 0.8180021370221076
0.008725759975649616 0.8910809779543466
0.4753211458029628 0.1519433555134898
0.1591126493367101 0.46390631808077776
0.03565195839863211 0.7459904982902381
