#	0.900000	0.950000	0.975000	0.990000	0.995000	0.999000	0.999900
164:	187.595904	194.882542	201.351208	209.047428	214.396467	225.705324	240.045658
165:	188.666687	195.973362	202.459389	210.175771	215.538522	226.875601	241.250330
166:	189.737255	197.063906	203.567242	211.303725	216.680147	228.045364	242.454384
167:	190.807609	198.154177	204.674770	212.431294	217.821345	229.214616	243.657827
168:	191.877753	199.244177	205.781976	213.558481	218.962122	230.383363	244.860664
169:	192.947688	200.333909	206.888862	214.685289	220.102479	231.551609	246.062899
170:	194.017415	201.423375	207.995431	215.811722	221.242421	232.719359	247.264539
171:	195.086937	202.512577	209.101688	216.937784	222.381952	233.886616	248.465588
172:	196.156255	203.601519	210.207632	218.063476	223.521075	235.053385	249.666052
173:	197.225371	204.690201	211.313269	219.188803	224.659795	236.219670	250.865936
174:	198.294287	205.778627	212.418601	220.313769	225.798113	237.385476	252.065245
175:	199.363004	206.866798	213.523629	221.438374	226.936034	238.550806	253.263983
176:	200.431525	207.954717	214.628357	222.562625	228.073562	239.715665	254.462156
177:	201.499851	209.042386	215.732787	223.686522	229.210699	240.880057	255.659769
178:	202.567983	210.129807	216.836922	224.810069	230.347449	242.043985	256.856826
179:	203.635924	211.216982	217.940765	225.933269	231.483815	243.207454	258.053331
180:	204.703675	212.303913	219.044317	227.056125	232.619801	244.370467	259.249290
181:	205.771236	213.390602	220.147581	228.178639	233.755409	245.533029	260.444707
182:	206.838611	214.477052	221.250560	229.300816	234.890642	246.695142	261.639587
183:	207.905801	215.563263	222.353255	230.422656	236.025505	247.856811	262.833933
184:	208.972806	216.649239	223.455670	231.544164	237.159999	249.018039	264.027751
185:	210.039630	217.734981	224.557806	232.665341	238.294128	250.178830	265.221044
186:	211.106272	218.820491	225.659666	233.786191	239.427894	251.339187	266.413817
187:	212.172734	219.905770	226.761252	234.906717	240.561302	252.499114	267.606073
188:	213.239019	220.990822	227.862566	236.026920	241.694352	253.658615	268.797818
189:	214.305127	222.075646	228.963611	237.146803	242.827050	254.817692	269.989055
190:	215.371060	223.160246	230.064387	238.266369	243.959396	255.976349	271.179788
191:	216.436819	224.244624	231.164899	239.385621	245.091394	257.134589	272.370021
192:	217.502405	225.328780	232.265147	240.504560	246.223047	258.292416	273.559759
193:	218.567821	226.412716	233.365134	241.623190	247.354357	259.449833	274.749004
194:	219.633067	227.496435	234.464862	242.741512	248.485328	260.606843	275.937761
195:	220.698144	228.579938	235.564333	243.859529	249.615961	261.763449	277.126033
196:	221.763054	229.663226	236.663548	244.977244	250.746259	262.919654	278.313824
197:	222.827798	230.746302	237.762510	246.094658	251.876225	264.075461	279.501138
198:	223.892378	231.829167	238.861221	247.211775	253.005862	265.230874	280.687979
